MSSubClass,LotFrontage,LotArea,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,MasVnrArea,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,PoolQC,Fence,Alley_Grvl,MiscFeature_Shed,GarageType_Attchd,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SFoyer,RoofStyle_Gable,RoofStyle_Hip,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Normal,SaleCondition_Partial
20,80.0,10000,4,4,3,5,6,1973,2000,7,0.0,3,4,3,1,4,1084,92,1176,4,1,1178,0,1178,0,1,1,3,1,4,5,1,2,1973.0,1,2,439,3,3,2,224,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,96.0,10542,4,4,3,7,5,1993,1994,7,651.0,4,4,3,4,6,1173,138,1311,5,1,1325,1093,2418,1,2,1,3,1,4,9,1,3,1993.0,2,3,983,3,3,2,250,154,216,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
20,69.0,9920,3,4,3,5,6,1969,1969,7,0.0,3,4,3,4,5,523,448,971,3,1,971,0,971,0,1,1,3,1,3,5,1,1,1969.0,1,1,300,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
120,69.0,6563,3,1,2,8,5,1985,1985,7,0.0,4,4,3,4,6,1148,594,1742,3,1,1742,0,1742,1,2,0,2,1,4,5,1,3,1985.0,2,2,564,3,3,2,114,28,234,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
120,69.0,4426,4,4,3,6,5,2004,2004,7,169.0,4,4,3,3,6,662,186,848,5,1,848,0,848,1,1,0,1,1,4,3,0,0,2004.0,2,2,420,3,3,2,160,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,70.0,8120,4,4,3,4,7,1970,1970,7,0.0,3,3,3,1,5,191,673,864,5,1,864,0,864,0,1,0,3,1,3,5,0,0,1994.0,1,2,463,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,60.0,8172,4,4,3,4,6,1954,1972,7,0.0,3,3,3,1,1,0,941,941,5,1,997,473,1470,0,2,0,4,1,3,7,0,0,1958.0,1,1,548,3,3,2,0,0,0,156,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,86.0,13286,3,4,3,9,5,2007,2008,7,340.0,5,5,3,1,6,1234,464,1698,5,1,1698,0,1698,1,2,0,3,1,5,8,1,4,2007.0,3,3,768,3,3,2,327,64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,60.0,6960,4,4,3,4,6,1970,1970,7,0.0,3,3,3,1,5,375,250,864,3,1,864,0,864,0,1,0,3,1,4,5,0,0,1989.0,1,2,660,3,3,2,96,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,69.0,21695,3,4,3,6,9,1988,2007,7,260.0,4,4,3,1,6,808,72,880,5,1,1680,0,1680,1,2,0,3,1,4,5,1,4,1988.0,3,2,540,3,3,2,292,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,64.0,7314,4,4,3,7,5,2007,2007,7,82.0,4,4,3,3,6,724,508,1232,5,1,1232,0,1232,1,2,0,2,1,4,6,0,0,2007.0,2,2,632,3,3,2,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
90,85.0,11475,4,4,3,5,5,1958,1958,7,95.0,3,3,3,1,1,0,1584,1584,3,1,1776,0,1776,1,2,0,4,2,3,9,0,0,1968.0,1,3,888,3,3,2,0,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
30,52.0,6240,4,4,3,4,5,1925,1950,7,0.0,3,3,3,1,4,152,628,780,3,1,848,0,1208,0,1,0,2,1,3,5,0,0,1962.0,1,2,539,3,3,2,0,23,112,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
120,39.0,5389,3,4,3,8,5,1995,1996,7,0.0,4,4,3,1,6,1180,415,1595,5,1,1616,0,1616,1,2,0,2,1,4,5,1,3,1995.0,2,2,608,3,3,2,237,152,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
80,73.0,9590,3,4,3,7,5,2003,2003,7,442.0,4,5,3,3,6,786,82,868,5,1,1146,0,1146,1,2,0,3,1,4,6,1,4,2003.0,3,2,438,3,3,2,160,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,75.0,11404,3,4,3,7,5,1998,1999,7,202.0,4,4,3,3,5,252,901,1153,5,1,1153,878,2031,0,2,1,3,1,4,8,1,3,1998.0,3,2,541,3,3,2,192,84,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,80.0,10000,4,4,3,5,6,1961,1983,7,0.0,3,3,3,1,4,594,270,864,5,1,1144,0,1144,1,1,0,3,1,3,6,1,3,1961.0,2,1,264,3,3,2,165,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,69.0,8978,3,4,3,5,5,1968,1968,7,0.0,3,3,3,1,1,0,948,948,3,1,948,0,948,0,1,0,3,1,3,6,0,0,1968.0,1,1,300,3,3,2,147,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
75,60.0,10800,4,4,3,7,7,1914,1970,7,0.0,3,4,3,2,3,390,490,880,2,0,880,888,1768,0,1,1,2,1,3,6,2,3,1914.0,1,2,320,3,3,0,0,341,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
90,60.0,8544,4,4,3,3,4,1950,1950,7,0.0,3,0,0,0,0,0,0,0,4,0,1040,0,1040,0,2,0,2,2,3,6,0,0,1949.0,1,2,400,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
60,72.0,10463,3,2,3,8,5,2005,2005,7,0.0,4,4,3,1,1,0,893,893,5,1,901,900,1801,0,2,1,3,1,4,8,1,4,2005.0,3,3,800,3,3,2,0,116,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
90,60.0,10800,4,4,3,5,5,1987,1988,7,0.0,3,4,4,4,6,1200,0,1200,3,1,1200,0,1200,3,3,0,3,1,3,5,0,0,1978.5061638868744,0,0,0,0,0,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
60,65.0,9313,3,4,3,7,5,2004,2004,7,0.0,4,4,3,1,1,0,864,864,5,1,864,864,1728,0,2,1,3,1,4,7,0,0,2004.0,2,2,572,3,3,2,187,56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
70,60.0,9600,4,4,3,5,7,1910,2002,7,0.0,3,2,2,1,1,0,264,264,5,1,768,664,1432,0,2,0,2,1,3,7,0,0,1910.0,1,2,360,3,4,2,270,0,112,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
20,65.0,6768,3,4,3,6,8,1961,1996,7,0.0,3,3,3,2,6,832,80,912,4,1,912,0,912,1,1,0,3,1,4,5,0,0,1962.0,1,1,288,3,3,2,168,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,65.0,8450,4,4,3,7,5,2000,2001,7,108.0,3,4,3,1,1,0,1349,1349,5,1,1349,0,1349,0,2,0,3,1,3,6,0,0,2000.0,1,2,539,3,3,2,120,55,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
80,70.0,12886,3,4,3,5,6,1963,1999,7,0.0,3,4,3,3,5,444,76,520,5,1,1464,0,1464,0,2,0,3,1,3,6,1,3,1997.0,2,2,480,3,3,2,302,0,0,100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,41.0,5395,3,2,3,8,5,1993,1993,7,0.0,4,4,3,1,6,733,604,1337,4,1,1337,0,1337,1,2,0,2,1,4,5,1,3,1993.0,2,2,462,3,3,2,96,0,70,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,69.0,8963,3,4,3,8,9,1976,1996,7,289.0,5,3,4,1,6,575,487,1142,5,1,1175,1540,2715,0,3,1,4,1,4,11,2,3,1994.0,3,2,831,3,3,2,0,204,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
60,69.0,8795,3,4,3,7,5,2000,2000,7,0.0,4,4,3,1,6,300,652,952,5,1,980,1276,2256,0,2,1,4,1,4,8,1,3,2000.0,3,2,554,3,3,2,224,54,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
70,65.0,11700,3,4,3,7,7,1880,2003,7,0.0,4,3,2,1,1,0,1240,1240,3,0,1320,1320,2640,0,1,1,4,1,4,8,1,4,1950.0,1,4,864,3,3,0,181,0,386,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,59.0,10593,3,4,3,7,5,1996,1996,7,338.0,4,4,3,1,6,919,801,1720,5,1,1720,0,1720,1,2,0,3,1,4,7,1,3,1996.0,3,2,527,3,3,2,240,56,154,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
50,50.0,8405,4,4,3,4,3,1945,1950,7,0.0,3,0,0,0,0,0,0,0,3,0,1088,441,1529,0,2,0,4,1,3,9,0,0,1945.0,1,1,240,3,3,0,92,0,185,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
50,55.0,8800,4,4,3,4,7,1910,2004,7,0.0,3,3,2,1,1,0,576,576,4,1,792,348,1140,0,1,0,3,1,3,7,0,0,1978.5061638868744,0,0,0,0,0,0,0,160,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
60,69.0,7750,4,4,3,7,5,2003,2003,7,0.0,4,4,3,1,1,0,660,660,5,1,660,660,1320,0,2,1,3,1,4,6,0,0,2003.0,3,2,400,3,3,2,0,48,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,79.0,9236,3,4,3,6,5,1997,1997,7,0.0,3,4,3,4,6,1200,279,1479,5,1,1494,0,1494,1,2,0,3,1,4,6,0,0,1997.0,2,2,576,3,3,2,168,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,80.0,10240,4,4,3,8,5,2005,2005,7,178.0,4,4,3,2,1,0,1030,1030,4,1,1038,1060,2098,0,2,1,3,1,5,8,1,4,2005.0,2,3,878,3,3,2,192,52,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,61.0,7930,4,4,3,6,8,1969,2005,7,0.0,3,3,3,1,6,439,115,1026,4,1,1026,0,1026,1,1,0,3,1,4,5,0,0,1969.0,2,2,440,3,3,2,171,48,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
160,34.0,3230,4,4,3,6,5,1999,1999,7,894.0,3,4,3,1,6,381,348,729,4,1,742,729,1471,0,2,1,3,1,3,6,0,0,1999.0,1,2,440,3,3,2,0,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
60,68.0,10769,3,4,3,8,5,2007,2007,7,0.0,4,4,3,3,6,20,846,866,5,1,866,902,1768,0,2,1,3,1,4,7,0,0,2007.0,2,2,578,3,3,2,144,105,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
60,69.0,11616,3,4,3,6,5,1978,1978,7,328.0,3,3,3,2,3,438,234,672,3,1,672,714,1386,0,2,1,3,1,3,6,1,3,1978.0,3,2,440,3,3,2,335,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
160,24.0,2280,4,4,3,7,5,1999,1999,7,360.0,3,4,3,1,5,549,195,744,4,1,757,744,1501,0,2,1,3,1,3,6,0,0,1999.0,1,2,440,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
60,65.0,12257,3,4,3,8,5,1995,1995,7,513.0,4,4,3,3,2,56,1198,1318,5,1,1328,1203,2531,0,2,1,4,1,4,9,1,3,1995.0,2,3,752,3,3,2,222,98,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,70.0,9100,4,4,3,6,6,1959,1959,7,0.0,3,3,3,1,3,612,252,864,5,1,864,0,864,0,1,0,2,1,3,5,0,0,2008.0,1,1,300,5,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
30,60.0,6911,4,4,3,5,5,1924,1950,7,0.0,3,3,3,2,2,405,740,1145,3,1,1301,0,1301,0,1,0,2,1,2,5,0,0,1965.0,1,2,440,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,72.0,8640,4,4,3,7,5,2009,2009,7,0.0,3,4,3,2,6,24,732,756,5,1,764,783,1547,0,2,1,3,1,4,7,0,0,2009.0,1,2,614,3,3,2,169,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
60,82.0,9430,4,4,3,8,5,1999,1999,7,673.0,4,4,3,2,6,1163,89,1252,5,1,1268,1097,2365,1,2,1,3,1,4,8,1,4,1999.0,2,3,856,3,3,2,0,128,0,180,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
120,30.0,9549,3,4,3,8,5,1995,1996,7,0.0,4,4,4,3,2,437,0,1494,5,1,1494,0,1494,1,1,1,2,1,5,6,1,4,1995.0,3,2,481,3,3,2,0,30,0,216,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,75.0,14587,3,4,3,9,5,2008,2008,7,284.0,4,4,3,1,1,0,1498,1498,5,1,1506,0,1506,0,2,0,2,1,5,6,1,4,2008.0,3,2,592,3,3,2,0,174,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
60,80.0,10421,4,4,3,7,5,1988,1988,7,42.0,3,4,3,1,6,394,586,980,3,1,980,734,1714,0,2,1,3,1,3,7,1,3,1988.0,1,2,496,3,3,2,228,66,156,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
50,75.0,12508,3,4,3,6,7,1940,1985,7,0.0,3,4,3,2,5,660,323,983,5,1,983,767,1750,1,2,0,4,1,3,7,0,0,1989.0,1,1,423,3,3,2,245,0,156,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,70.0,9100,4,4,3,7,5,2004,2005,7,0.0,4,4,3,1,6,24,1836,1860,5,1,1836,0,1836,0,2,0,3,1,4,8,1,4,2004.0,3,2,484,3,3,2,120,33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
60,47.0,53504,2,2,2,8,5,2003,2003,7,603.0,5,4,3,4,5,1416,234,1650,5,1,1690,1589,3279,1,3,1,4,1,5,12,1,4,2003.0,3,3,841,3,3,2,503,36,0,210,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
85,69.0,7252,3,4,3,5,5,1982,1982,7,0.0,3,4,3,3,6,685,173,858,3,1,858,0,858,1,1,0,2,1,3,5,0,0,1983.0,1,2,576,3,3,2,120,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20,67.0,8877,4,4,3,4,5,1951,1951,7,0.0,3,2,2,1,2,836,0,836,3,1,1220,0,1220,0,1,0,2,1,3,6,0,0,1951.0,1,2,396,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
80,94.0,7819,4,4,3,6,5,1976,1976,7,0.0,3,3,3,3,5,422,480,1029,3,1,1117,0,1117,1,1,0,3,1,3,6,1,3,1976.0,1,2,672,3,3,2,144,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
20,70.0,10150,4,4,3,5,5,1958,1958,7,1.0,3,3,3,1,3,456,456,912,5,1,912,0,912,0,1,0,2,1,3,5,0,0,1958.0,2,1,275,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,110.0,14226,4,4,3,8,5,2006,2006,7,375.0,4,4,3,3,1,0,1935,1935,4,1,1973,0,1973,0,2,0,3,1,4,9,1,4,2006.0,3,3,895,3,3,2,315,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
120,32.0,4500,4,4,3,6,5,1998,1998,7,320.0,3,5,3,1,6,866,338,1204,5,1,1204,0,1204,1,2,0,2,1,3,5,0,0,1998.0,3,2,412,3,3,2,0,247,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,86.0,11210,3,4,3,7,5,2005,2006,7,240.0,4,4,3,3,6,20,1594,1614,5,1,1614,0,1614,0,2,0,3,1,4,7,0,0,2005.0,2,3,865,3,3,2,144,59,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
